tsne_1,tsne_2,method,gas_class
-64.39224,6.9926643,Final Refined EEGNet (12/24),1
-44.06138,55.149357,Final Refined EEGNet (12/24),1
-47.33437,56.770016,Final Refined EEGNet (12/24),1
-63.54624,30.93344,Final Refined EEGNet (12/24),1
-53.47804,55.361782,Final Refined EEGNet (12/24),1
-46.053024,55.966923,Final Refined EEGNet (12/24),1
-65.86683,30.83405,Final Refined EEGNet (12/24),1
-51.892765,57.309284,Final Refined EEGNet (12/24),1
-46.855335,56.971233,Final Refined EEGNet (12/24),1
-64.43671,7.5424175,Final Refined EEGNet (12/24),1
-44.142056,56.01605,Final Refined EEGNet (12/24),1
-50.316433,56.70828,Final Refined EEGNet (12/24),1
-52.617134,5.8623977,Final Refined EEGNet (12/24),1
-42.434883,35.873592,Final Refined EEGNet (12/24),1
-50.74284,18.916187,Final Refined EEGNet (12/24),1
-17.004812,4.1721263,Final Refined EEGNet (12/24),1
-50.820473,19.910282,Final Refined EEGNet (12/24),1
-49.995617,29.610727,Final Refined EEGNet (12/24),1
-49.876186,28.173439,Final Refined EEGNet (12/24),1
-51.081398,20.07382,Final Refined EEGNet (12/24),1
-50.288586,21.473846,Final Refined EEGNet (12/24),1
-44.612473,33.735203,Final Refined EEGNet (12/24),1
-52.240902,3.7021024,Final Refined EEGNet (12/24),1
-44.386517,33.632366,Final Refined EEGNet (12/24),1
-33.968964,-3.0654826,Final Refined EEGNet (12/24),1
-50.452415,25.572351,Final Refined EEGNet (12/24),1
-50.396393,4.5269775,Final Refined EEGNet (12/24),1
-9.337955,15.807726,Final Refined EEGNet (12/24),1
-40.44161,36.194798,Final Refined EEGNet (12/24),1
-49.968987,30.305508,Final Refined EEGNet (12/24),1
-9.373852,15.708465,Final Refined EEGNet (12/24),1
-50.87564,17.730558,Final Refined EEGNet (12/24),1
-50.21128,26.487392,Final Refined EEGNet (12/24),1
-44.204964,33.731907,Final Refined EEGNet (12/24),1
-49.94686,31.34499,Final Refined EEGNet (12/24),1
-49.242355,31.86625,Final Refined EEGNet (12/24),1
-44.376755,33.770977,Final Refined EEGNet (12/24),1
-53.03074,5.867219,Final Refined EEGNet (12/24),1
-43.446957,23.280539,Final Refined EEGNet (12/24),1
-49.84173,28.578878,Final Refined EEGNet (12/24),1
-52.342762,19.36075,Final Refined EEGNet (12/24),1
-50.799526,23.34757,Final Refined EEGNet (12/24),1
-51.54987,18.822203,Final Refined EEGNet (12/24),1
-49.979565,27.018787,Final Refined EEGNet (12/24),1
-45.92919,32.502228,Final Refined EEGNet (12/24),1
-52.17915,3.9075632,Final Refined EEGNet (12/24),1
-41.340504,36.15405,Final Refined EEGNet (12/24),1
-45.310265,28.493969,Final Refined EEGNet (12/24),1
-48.67566,27.100094,Final Refined EEGNet (12/24),1
-51.101387,19.67573,Final Refined EEGNet (12/24),1
-50.458393,29.393148,Final Refined EEGNet (12/24),1
-48.2126,28.704002,Final Refined EEGNet (12/24),1
-51.645184,3.9761727,Final Refined EEGNet (12/24),1
-46.470455,41.108654,Final Refined EEGNet (12/24),1
-47.404358,43.999485,Final Refined EEGNet (12/24),1
-42.68197,36.319,Final Refined EEGNet (12/24),1
-55.463146,4.90258,Final Refined EEGNet (12/24),1
-51.475315,20.98145,Final Refined EEGNet (12/24),1
-49.4758,27.124908,Final Refined EEGNet (12/24),1
-47.383663,34.19767,Final Refined EEGNet (12/24),1
-53.856297,4.758,Final Refined EEGNet (12/24),1
-47.6878,43.86247,Final Refined EEGNet (12/24),1
-47.81229,31.39805,Final Refined EEGNet (12/24),1
-51.11956,20.13482,Final Refined EEGNet (12/24),1
-50.102165,29.89735,Final Refined EEGNet (12/24),1
-48.36795,34.261177,Final Refined EEGNet (12/24),1
-55.62206,21.340515,Final Refined EEGNet (12/24),1
-46.540886,29.273996,Final Refined EEGNet (12/24),1
-45.543537,39.10265,Final Refined EEGNet (12/24),1
-54.225502,5.3845773,Final Refined EEGNet (12/24),1
-47.388077,44.60617,Final Refined EEGNet (12/24),1
-47.19319,29.921368,Final Refined EEGNet (12/24),1
-64.88592,8.379479,Final Refined EEGNet (12/24),1
-42.522175,53.71512,Final Refined EEGNet (12/24),1
-47.001198,30.5453,Final Refined EEGNet (12/24),1
-51.47468,19.994253,Final Refined EEGNet (12/24),1
-49.78444,27.005655,Final Refined EEGNet (12/24),1
-49.39077,33.60628,Final Refined EEGNet (12/24),1
-44.385994,33.861713,Final Refined EEGNet (12/24),1
-51.415092,20.44832,Final Refined EEGNet (12/24),1
-50.318436,28.126059,Final Refined EEGNet (12/24),1
-49.019215,34.00274,Final Refined EEGNet (12/24),1
-52.900223,3.1129377,Final Refined EEGNet (12/24),1
-47.46201,34.903473,Final Refined EEGNet (12/24),1
-56.24905,20.20153,Final Refined EEGNet (12/24),1
-51.2558,29.55893,Final Refined EEGNet (12/24),1
-46.82011,39.706337,Final Refined EEGNet (12/24),1
-51.934162,4.632265,Final Refined EEGNet (12/24),1
-46.26403,39.851944,Final Refined EEGNet (12/24),1
-48.037296,27.44041,Final Refined EEGNet (12/24),1
-51.96351,3.8407469,Final Refined EEGNet (12/24),1
-51.888557,19.703913,Final Refined EEGNet (12/24),1
-46.96003,29.005789,Final Refined EEGNet (12/24),1
-43.755653,35.020916,Final Refined EEGNet (12/24),1
-47.77764,30.305775,Final Refined EEGNet (12/24),1
-47.59111,39.804413,Final Refined EEGNet (12/24),1
-48.85324,21.30479,Final Refined EEGNet (12/24),1
-45.758934,-28.9845,Final Refined EEGNet (12/24),1
-46.950424,41.85503,Final Refined EEGNet (12/24),1
-47.15191,30.910372,Final Refined EEGNet (12/24),1
-37.786232,-1.7636502,Final Refined EEGNet (12/24),1
-48.512894,30.275537,Final Refined EEGNet (12/24),1
-54.95674,20.328146,Final Refined EEGNet (12/24),1
-49.928562,27.435871,Final Refined EEGNet (12/24),1
-47.068306,34.845135,Final Refined EEGNet (12/24),1
-53.924057,3.0305867,Final Refined EEGNet (12/24),1
-47.405785,44.204235,Final Refined EEGNet (12/24),1
-47.82891,39.873005,Final Refined EEGNet (12/24),1
-45.85865,31.163368,Final Refined EEGNet (12/24),1
-56.210876,17.841026,Final Refined EEGNet (12/24),1
-45.553574,29.835945,Final Refined EEGNet (12/24),1
-48.326397,35.111244,Final Refined EEGNet (12/24),1
-53.893913,3.387261,Final Refined EEGNet (12/24),1
-47.465157,44.4631,Final Refined EEGNet (12/24),1
-46.96032,34.922447,Final Refined EEGNet (12/24),1
-46.138466,30.193064,Final Refined EEGNet (12/24),1
-52.27811,2.0134041,Final Refined EEGNet (12/24),1
-54.671345,20.846182,Final Refined EEGNet (12/24),1
-45.310364,29.706802,Final Refined EEGNet (12/24),1
-44.974266,38.042557,Final Refined EEGNet (12/24),1
-53.085865,2.6028929,Final Refined EEGNet (12/24),1
-48.692818,46.840897,Final Refined EEGNet (12/24),1
-45.007206,36.78345,Final Refined EEGNet (12/24),1
-54.10215,20.365326,Final Refined EEGNet (12/24),1
-45.94072,30.514446,Final Refined EEGNet (12/24),1
-44.44494,37.868523,Final Refined EEGNet (12/24),1
-52.73268,19.65874,Final Refined EEGNet (12/24),1
-47.068317,30.151901,Final Refined EEGNet (12/24),1
-44.541996,41.6039,Final Refined EEGNet (12/24),1
-52.594727,2.858768,Final Refined EEGNet (12/24),1
-48.703552,46.83363,Final Refined EEGNet (12/24),1
-46.44877,31.027597,Final Refined EEGNet (12/24),1
-53.273895,2.669582,Final Refined EEGNet (12/24),1
-47.637333,46.523354,Final Refined EEGNet (12/24),1
-41.97516,36.65699,Final Refined EEGNet (12/24),1
-50.954296,18.115383,Final Refined EEGNet (12/24),1
-42.37011,36.132675,Final Refined EEGNet (12/24),1
-44.641228,37.593407,Final Refined EEGNet (12/24),1
-45.742844,40.6276,Final Refined EEGNet (12/24),1
-52.12395,19.479267,Final Refined EEGNet (12/24),1
-45.355362,30.723124,Final Refined EEGNet (12/24),1
-46.702744,43.524784,Final Refined EEGNet (12/24),1
-56.639687,3.9567378,Final Refined EEGNet (12/24),1
-47.722897,46.64487,Final Refined EEGNet (12/24),1
-54.10479,20.530651,Final Refined EEGNet (12/24),1
-45.81232,29.963682,Final Refined EEGNet (12/24),1
-44.13159,39.456444,Final Refined EEGNet (12/24),1
-54.471394,2.776008,Final Refined EEGNet (12/24),1
-47.837147,46.864105,Final Refined EEGNet (12/24),1
-45.35474,40.406544,Final Refined EEGNet (12/24),1
-54.392906,2.6349661,Final Refined EEGNet (12/24),1
-54.838024,21.483824,Final Refined EEGNet (12/24),1
-43.486088,35.435688,Final Refined EEGNet (12/24),1
-46.24099,42.752625,Final Refined EEGNet (12/24),1
-47.68045,46.390915,Final Refined EEGNet (12/24),1
-44.316322,39.42615,Final Refined EEGNet (12/24),1
-45.16758,41.53258,Final Refined EEGNet (12/24),1
-54.559917,2.4782867,Final Refined EEGNet (12/24),1
-47.19905,46.664364,Final Refined EEGNet (12/24),1
-45.065365,40.02422,Final Refined EEGNet (12/24),1
-52.028473,19.811417,Final Refined EEGNet (12/24),1
-43.687668,35.646763,Final Refined EEGNet (12/24),1
-51.117195,18.422966,Final Refined EEGNet (12/24),1
-42.934383,35.747906,Final Refined EEGNet (12/24),1
-45.11661,41.604774,Final Refined EEGNet (12/24),1
-52.875107,2.9356148,Final Refined EEGNet (12/24),1
-48.065224,46.700283,Final Refined EEGNet (12/24),1
-42.867733,36.399662,Final Refined EEGNet (12/24),1
-44.283348,37.79002,Final Refined EEGNet (12/24),1
-53.746517,20.042982,Final Refined EEGNet (12/24),1
-45.049694,30.077621,Final Refined EEGNet (12/24),1
-44.448883,41.79592,Final Refined EEGNet (12/24),1
-55.11314,3.106826,Final Refined EEGNet (12/24),1
-47.447544,46.241917,Final Refined EEGNet (12/24),1
-48.356297,46.531094,Final Refined EEGNet (12/24),1
-45.239384,40.455246,Final Refined EEGNet (12/24),1
-53.207355,2.7720277,Final Refined EEGNet (12/24),1
-54.71313,21.452587,Final Refined EEGNet (12/24),1
-47.42776,39.552048,Final Refined EEGNet (12/24),1
-46.804283,43.45258,Final Refined EEGNet (12/24),1
-53.724205,4.5205364,Final Refined EEGNet (12/24),1
-48.549915,47.02687,Final Refined EEGNet (12/24),1
-45.742397,41.257835,Final Refined EEGNet (12/24),1
-54.751522,20.865416,Final Refined EEGNet (12/24),1
-42.724396,36.189796,Final Refined EEGNet (12/24),1
-44.971336,40.282932,Final Refined EEGNet (12/24),1
-55.09274,21.062744,Final Refined EEGNet (12/24),1
-45.229866,36.241898,Final Refined EEGNet (12/24),1
-47.476208,44.73075,Final Refined EEGNet (12/24),1
-55.289955,5.4913807,Final Refined EEGNet (12/24),1
-47.33858,46.7786,Final Refined EEGNet (12/24),1
-44.124176,39.628956,Final Refined EEGNet (12/24),1
-59.762955,4.4517136,Final Refined EEGNet (12/24),1
-48.844887,43.55246,Final Refined EEGNet (12/24),1
-50.488453,33.571587,Final Refined EEGNet (12/24),1
-57.012573,17.991127,Final Refined EEGNet (12/24),1
-52.774033,30.80775,Final Refined EEGNet (12/24),1
-50.510788,35.7194,Final Refined EEGNet (12/24),1
-50.859955,36.546394,Final Refined EEGNet (12/24),1
-56.66793,17.45955,Final Refined EEGNet (12/24),1
-53.777363,31.95295,Final Refined EEGNet (12/24),1
-50.826187,35.707848,Final Refined EEGNet (12/24),1
-59.28806,4.496011,Final Refined EEGNet (12/24),1
-49.018417,43.64461,Final Refined EEGNet (12/24),1
-58.210255,21.507393,Final Refined EEGNet (12/24),1
-53.208004,31.349152,Final Refined EEGNet (12/24),1
-50.558586,36.309505,Final Refined EEGNet (12/24),1
-59.616234,4.5939555,Final Refined EEGNet (12/24),1
-48.98448,43.193733,Final Refined EEGNet (12/24),1
-51.185665,34.614185,Final Refined EEGNet (12/24),1
-58.580982,3.2311149,Final Refined EEGNet (12/24),1
-59.02917,21.33568,Final Refined EEGNet (12/24),1
-53.27912,32.130993,Final Refined EEGNet (12/24),1
-50.937073,37.484715,Final Refined EEGNet (12/24),1
-49.04092,43.077057,Final Refined EEGNet (12/24),1
-51.338974,36.81088,Final Refined EEGNet (12/24),1
-50.503914,36.491833,Final Refined EEGNet (12/24),1
-58.380836,2.9131324,Final Refined EEGNet (12/24),1
-49.47288,43.00837,Final Refined EEGNet (12/24),1
-51.1263,36.718815,Final Refined EEGNet (12/24),1
-58.20962,19.438276,Final Refined EEGNet (12/24),1
-53.62866,31.809923,Final Refined EEGNet (12/24),1
-58.027084,19.981245,Final Refined EEGNet (12/24),1
-51.243446,29.37418,Final Refined EEGNet (12/24),1
-49.63954,31.951122,Final Refined EEGNet (12/24),1
-58.000587,2.6181986,Final Refined EEGNet (12/24),1
-48.91694,42.046528,Final Refined EEGNet (12/24),1
-50.6624,33.752014,Final Refined EEGNet (12/24),1
-50.913925,37.591816,Final Refined EEGNet (12/24),1
-57.206387,18.256708,Final Refined EEGNet (12/24),1
-53.284866,29.618954,Final Refined EEGNet (12/24),1
-48.171703,35.039597,Final Refined EEGNet (12/24),1
-55.815453,2.8375776,Final Refined EEGNet (12/24),1
-48.897522,41.886856,Final Refined EEGNet (12/24),1
-48.35021,43.764084,Final Refined EEGNet (12/24),1
-50.591652,37.78536,Final Refined EEGNet (12/24),1
-58.77566,5.1425643,Final Refined EEGNet (12/24),1
-58.68822,18.578802,Final Refined EEGNet (12/24),1
-53.43101,34.029175,Final Refined EEGNet (12/24),1
-49.188385,35.668045,Final Refined EEGNet (12/24),1
-58.64291,4.1287785,Final Refined EEGNet (12/24),1
-48.99905,41.166508,Final Refined EEGNet (12/24),1
-48.07015,30.504877,Final Refined EEGNet (12/24),1
-57.480328,20.195236,Final Refined EEGNet (12/24),1
-53.395023,32.032368,Final Refined EEGNet (12/24),1
-48.666344,40.647385,Final Refined EEGNet (12/24),1
-58.509407,20.227926,Final Refined EEGNet (12/24),1
-51.531147,29.550243,Final Refined EEGNet (12/24),1
-48.577045,37.341423,Final Refined EEGNet (12/24),1
-58.818306,4.888833,Final Refined EEGNet (12/24),1
-49.039673,41.04271,Final Refined EEGNet (12/24),1
-50.873898,36.962334,Final Refined EEGNet (12/24),1
-59.099503,4.0351925,Final Refined EEGNet (12/24),1
-49.045216,43.69983,Final Refined EEGNet (12/24),1
-50.723457,34.590187,Final Refined EEGNet (12/24),1
-57.11957,17.831831,Final Refined EEGNet (12/24),1
-51.98178,30.15471,Final Refined EEGNet (12/24),1
-48.95191,34.722195,Final Refined EEGNet (12/24),1
-50.98257,33.361088,Final Refined EEGNet (12/24),1
-57.02642,20.845602,Final Refined EEGNet (12/24),1
-50.173664,27.498692,Final Refined EEGNet (12/24),1
-49.45623,36.307243,Final Refined EEGNet (12/24),1
-56.65546,3.8922758,Final Refined EEGNet (12/24),1
-48.266773,45.68444,Final Refined EEGNet (12/24),1
-58.05377,20.597954,Final Refined EEGNet (12/24),1
-52.713394,33.152866,Final Refined EEGNet (12/24),1
-48.343502,40.426968,Final Refined EEGNet (12/24),1
-56.041824,2.9932885,Final Refined EEGNet (12/24),1
-48.271053,41.768673,Final Refined EEGNet (12/24),1
-49.087566,35.204754,Final Refined EEGNet (12/24),1
-56.574055,3.1212034,Final Refined EEGNet (12/24),1
-56.823303,20.865147,Final Refined EEGNet (12/24),1
-52.696945,33.3207,Final Refined EEGNet (12/24),1
-47.897057,31.930458,Final Refined EEGNet (12/24),1
-48.367607,41.009155,Final Refined EEGNet (12/24),1
-50.88544,35.40656,Final Refined EEGNet (12/24),1
-49.276257,39.88511,Final Refined EEGNet (12/24),1
-58.51833,4.0330877,Final Refined EEGNet (12/24),1
-48.104385,41.73871,Final Refined EEGNet (12/24),1
-50.743797,33.761448,Final Refined EEGNet (12/24),1
-57.919308,21.25348,Final Refined EEGNet (12/24),1
-51.10213,29.130817,Final Refined EEGNet (12/24),1
-57.92683,20.237558,Final Refined EEGNet (12/24),1
-51.977013,33.17438,Final Refined EEGNet (12/24),1
-49.336308,36.523026,Final Refined EEGNet (12/24),1
-59.19982,4.491635,Final Refined EEGNet (12/24),1
-48.98232,44.12455,Final Refined EEGNet (12/24),1
-50.4673,36.479256,Final Refined EEGNet (12/24),1
-49.613403,35.240566,Final Refined EEGNet (12/24),1
-57.882484,20.627104,Final Refined EEGNet (12/24),1
-51.871643,29.334854,Final Refined EEGNet (12/24),1
-49.414597,39.46459,Final Refined EEGNet (12/24),1
-59.114384,4.6750145,Final Refined EEGNet (12/24),1
-48.871944,43.988445,Final Refined EEGNet (12/24),1
-48.95651,44.238884,Final Refined EEGNet (12/24),1
-49.956238,38.98903,Final Refined EEGNet (12/24),1
-58.903168,4.170609,Final Refined EEGNet (12/24),1
-58.799316,20.14165,Final Refined EEGNet (12/24),1
-52.633106,33.216274,Final Refined EEGNet (12/24),1
-49.4828,39.982914,Final Refined EEGNet (12/24),1
-58.78746,4.024303,Final Refined EEGNet (12/24),1
-48.893993,44.3588,Final Refined EEGNet (12/24),1
-50.54993,35.83748,Final Refined EEGNet (12/24),1
-57.971943,21.174494,Final Refined EEGNet (12/24),1
-53.007347,33.304104,Final Refined EEGNet (12/24),1
-49.205902,34.19123,Final Refined EEGNet (12/24),1
-59.23129,21.155317,Final Refined EEGNet (12/24),1
-53.316265,31.850826,Final Refined EEGNet (12/24),1
-49.25911,33.578354,Final Refined EEGNet (12/24),1
-58.834606,4.3669333,Final Refined EEGNet (12/24),1
-48.967625,43.824074,Final Refined EEGNet (12/24),1
-50.94062,33.631493,Final Refined EEGNet (12/24),1
-54.255577,6.2276464,Final Refined EEGNet (12/24),1
-46.54153,47.097065,Final Refined EEGNet (12/24),1
-46.04694,40.661865,Final Refined EEGNet (12/24),1
-50.637142,20.689175,Final Refined EEGNet (12/24),1
-47.474957,29.48359,Final Refined EEGNet (12/24),1
-44.114864,42.9449,Final Refined EEGNet (12/24),1
-47.30241,32.983387,Final Refined EEGNet (12/24),1
-50.87557,20.976326,Final Refined EEGNet (12/24),1
-49.121334,25.860739,Final Refined EEGNet (12/24),1
-44.28702,42.76394,Final Refined EEGNet (12/24),1
-53.79781,5.531116,Final Refined EEGNet (12/24),1
-47.046295,47.148922,Final Refined EEGNet (12/24),1
-51.290955,21.470226,Final Refined EEGNet (12/24),1
-49.913017,29.925022,Final Refined EEGNet (12/24),1
-47.24377,33.298363,Final Refined EEGNet (12/24),1
-53.149456,5.788797,Final Refined EEGNet (12/24),1
-43.723633,40.74835,Final Refined EEGNet (12/24),1
-47.4873,41.67838,Final Refined EEGNet (12/24),1
-51.372173,4.0495224,Final Refined EEGNet (12/24),1
-51.62635,20.65896,Final Refined EEGNet (12/24),1
-49.21751,34.66801,Final Refined EEGNet (12/24),1
-47.13495,33.378338,Final Refined EEGNet (12/24),1
-43.541996,40.720524,Final Refined EEGNet (12/24),1
-47.591076,40.381607,Final Refined EEGNet (12/24),1
-46.04779,44.20415,Final Refined EEGNet (12/24),1
-53.241756,6.0605683,Final Refined EEGNet (12/24),1
-44.435253,43.390778,Final Refined EEGNet (12/24),1
-47.324017,33.04471,Final Refined EEGNet (12/24),1
-51.457813,22.086742,Final Refined EEGNet (12/24),1
-50.04454,30.2084,Final Refined EEGNet (12/24),1
-51.190285,20.87879,Final Refined EEGNet (12/24),1
-45.787056,35.85624,Final Refined EEGNet (12/24),1
-43.65909,40.67841,Final Refined EEGNet (12/24),1
-54.417107,5.9817915,Final Refined EEGNet (12/24),1
-46.824707,46.91016,Final Refined EEGNet (12/24),1
-47.53127,33.71105,Final Refined EEGNet (12/24),1
-47.70733,31.131584,Final Refined EEGNet (12/24),1
-51.226425,21.518154,Final Refined EEGNet (12/24),1
-49.667015,34.47691,Final Refined EEGNet (12/24),1
-43.746277,40.894855,Final Refined EEGNet (12/24),1
-54.62059,5.7293324,Final Refined EEGNet (12/24),1
-45.887608,44.88313,Final Refined EEGNet (12/24),1
-44.81753,42.650234,Final Refined EEGNet (12/24),1
-47.642933,37.43949,Final Refined EEGNet (12/24),1
-52.493626,5.039628,Final Refined EEGNet (12/24),1
-50.90658,25.69628,Final Refined EEGNet (12/24),1
-50.53395,23.161474,Final Refined EEGNet (12/24),1
-46.968548,33.73516,Final Refined EEGNet (12/24),1
-53.577183,18.643795,Final Refined EEGNet (12/24),1
-45.957382,44.680504,Final Refined EEGNet (12/24),1
-47.462048,38.50194,Final Refined EEGNet (12/24),1
-55.619038,21.819216,Final Refined EEGNet (12/24),1
-50.008682,27.483606,Final Refined EEGNet (12/24),1
-48.215816,45.58291,Final Refined EEGNet (12/24),1
-51.020245,25.713074,Final Refined EEGNet (12/24),1
-49.954353,29.694212,Final Refined EEGNet (12/24),1
-44.22997,42.943027,Final Refined EEGNet (12/24),1
-54.10925,5.8894305,Final Refined EEGNet (12/24),1
-45.02928,44.03366,Final Refined EEGNet (12/24),1
-49.392227,40.2592,Final Refined EEGNet (12/24),1
50.13108,31.494553,Final Refined EEGNet (12/24),2
13.221787,-75.11049,Final Refined EEGNet (12/24),2
50.037853,32.42379,Final Refined EEGNet (12/24),2
49.839634,33.46472,Final Refined EEGNet (12/24),2
13.578594,-74.95629,Final Refined EEGNet (12/24),2
50.221058,27.00393,Final Refined EEGNet (12/24),2
49.8524,33.085854,Final Refined EEGNet (12/24),2
49.32088,31.694838,Final Refined EEGNet (12/24),2
49.4758,32.180622,Final Refined EEGNet (12/24),2
49.663967,33.931484,Final Refined EEGNet (12/24),2
48.935337,30.769234,Final Refined EEGNet (12/24),2
16.622528,-76.02329,Final Refined EEGNet (12/24),2
49.539494,31.863003,Final Refined EEGNet (12/24),2
49.25119,34.358006,Final Refined EEGNet (12/24),2
50.027542,25.592365,Final Refined EEGNet (12/24),2
49.3401,33.222485,Final Refined EEGNet (12/24),2
50.1302,25.559992,Final Refined EEGNet (12/24),2
48.86188,33.781013,Final Refined EEGNet (12/24),2
48.27282,30.65151,Final Refined EEGNet (12/24),2
13.733561,-76.47351,Final Refined EEGNet (12/24),2
